Id,Location,Price,Manufacturer,Model,Year,Category,Mileage,Fuel type,Engine Volume,Cylinders,Gear box type,Drive wheels,Doors,Airbags,Wheel,Color,Interior color,Interior material,Exchange,Technical inspection,Catalyst,Steering Hydraulics,On-Board Computer,Air Conditioning,Parking Control,Rear View Camera,Electric Side Mirros,Climate Control,Cruise Control,Start-Stop System,Sunroof,Heated Seats,Memory Seats,ABS,ESP,Central Locking,Alarm System,Fog Lamp,Central Screen (Navigation),AUX,Bluetooth,Multifunction Steering Wheel,Rims,Spare Tyre,Didabled Accessible,Undamaged,Clean History,Newly Imported,Low Consumption,Limited edition,Unpainted,One owner,Urgently,European,Perfect condition,For family,Pawnshop,Third row
90660970,Gori,31340,Volkswagen,Jetta,2019,Sedan,107200,Petrol,1.4 ,4,Tiptronic,Front,4/5,9,Left,Red,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94314794,Tbilisi,43093,Toyota,RAV 4,2016,Jeep,78000,Hybrid,2.5 ,4,Automatic,4x4,4/5,12,Left,Grey,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94508398,Gori,27422,Mercedes-Benz,GL 450,2008,Jeep,180000,Petrol,4.7 ,8,Tiptronic,4x4,>5,9,Left,Black,Black,Leather,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
83041683,Tbilisi,18804,Chevrolet,Volt,2012,Hetchback,188800,Petrol,1.4 ,4,Automatic,Front,4/5,5,Left,Grey,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95313958,Tbilisi,20371,Ford,Fusion,2013,Sedan,280000,Hybrid,2.0 ,4,Tiptronic,Front,4/5,12,Left,Green,Beige,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95516334,Tbilisi,66598,Toyota,Vellfire,2016,Minivan,48353,Petrol,2.4 ,4,Tiptronic,Front,4/5,12,Right,White,Black,Combined,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95235646,Tbilisi,38653,Toyota,CHR,2017,Jeep,121000,Petrol,2.0 ,4,Tiptronic,Front,4/5,6,Left,Grey,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95191790,Tbilisi,20110,BMW,X5,2007,Jeep,304000,Petrol,3.0 ,6,Tiptronic,4x4,4/5,6,Left,White,Black,Leather,No,Yes,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95516290,Tbilisi,11230,Ford,Focus,2013,Sedan,180000,LPG,2.0 ,4,Automatic,Front,4/5,8,Left,White,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95516254,Tbilisi,9663,Toyota,Ist,2005,Hetchback,150000,Petrol,1.5 ,4,Automatic,Front,4/5,6,Right,Silver,Black,Fabric,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95493758,Tbilisi,335603,Lexus,LX 500,2023,Jeep,3000,Diesel,3.5 turbo,6,Tiptronic,4x4,4/5,12,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95450510,Tbilisi,14364,Toyota,Aqua,2016,Hetchback,45000,Hybrid,1.5 ,4,Tiptronic,Front,4/5,8,Right,Violet,Black,Alcantara,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95516234,Tbilisi,33429,Hyundai,Tucson,2018,Jeep,82720,Petrol,2.0 ,4,Tiptronic,Front,4/5,6,Left,Silver,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95516294,Tbilisi,9140,Mercedes-Benz,E 270,2000,Universal,39000,Diesel,2.7 turbo,4,Manual,Rear,4/5,8,Left,Silver,Grey,Leather,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94236202,Akhaltsikhe,27422,Toyota,Camry,2016,Sedan,93000,Petrol,2.5 ,4,Tiptronic,Front,4/5,7,Left,Black,Black,Combined,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95516198,Caucasus Auto Market,62419,Toyota,RAV 4,2021,Jeep,23000,Petrol,2.5 ,6,Automatic,4x4,>5,9,Left,Silver,Black,Fabric,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95315298,Tbilisi,39175,Lexus,IS 350,2013,Sedan,138000,Petrol,3.5 ,6,Automatic,Front,4/5,8,Left,Black,White,Leather,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95100218,Tbilisi,46749,Toyota,Camry,2018,Sedan,92819,Petrol,2.5 ,4,Tiptronic,Front,4/5,10,Left,Red,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95174774,Tbilisi,29251,Mercedes-Benz,E 350,2012,Sedan,194000,Petrol,3.5 ,6,Tiptronic,4x4,4/5,7,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95516202,Tbilisi,15670,Subaru,Forester,2010,Jeep,0,Petrol,2.5 ,4,Automatic,4x4,4/5,12,Left,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95516166,Tbilisi,41264,Mercedes-Benz,C 300,2015,Sedan,181018,Petrol,2.0 ,4,Tiptronic,Rear,4/5,12,Left,Black,Beige,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95516178,Tbilisi,7051,Mazda,Atenza,2003,Sedan,130000,Petrol,2.3 ,4,Tiptronic,Front,4/5,2,Right,Grey,Grey,Fabric,No,Yes,,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
93509034,Tbilisi,38914,Lexus,IS 250,2014,Sedan,148000,Petrol,2.5 ,6,Automatic,Rear,4/5,9,Left,Black,Beige,Leather,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
93041830,Tbilisi,35257,Toyota,Land Cruiser Prado,2004,Jeep,167000,Petrol,4.0 ,6,Automatic,4x4,2/3,8,Left,Silver,Grey,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
89844394,Tbilisi,12797,Toyota,Aqua,2016,Hetchback,157000,Hybrid,1.5 ,4,Automatic,Front,4/5,6,Right,Black,Brown,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94175634,Tbilisi,47532,Toyota,RAV 4,2018,Jeep,47000,Petrol,2.5 ,4,Automatic,4x4,4/5,9,Left,Blue,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95516154,Tbilisi,23505,Nissan,Rogue,2015,Jeep,276214,Petrol,2.5 ,4,Automatic,4x4,>5,12,Left,Grey,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94428366,Tbilisi,22199,Ford,C-MAX,2016,Hetchback,100000,Plug-in Hybrid,2.0 ,4,Variator,Front,4/5,12,Left,Black,White,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95433938,Tbilisi,9663,Honda,FIT,2005,Hetchback,180000,Petrol,1.3 ,4,Automatic,Front,4/5,2,Right,Silver,Grey,Fabric,No,Yes,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94896702,Tbilisi,36563,Subaru,Forester,2019,Jeep,25000,Petrol,2.5 ,4,Variator,4x4,4/5,9,Left,Silver,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94809510,Khashuri,16976,Volkswagen,Jetta,2015,Sedan,18000,Petrol,1.8 turbo,4,Tiptronic,Front,4/5,12,Left,Blue,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
90269330,Batumi,17759,Hyundai,Elantra,2017,Sedan,69406,Petrol,2.0 ,4,Tiptronic,Front,4/5,12,Left,Silver,Grey,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
93984094,Tbilisi,21677,Honda,Civic,2013,Sedan,197000,CNG,1.8 ,4,Automatic,Front,4/5,6,Left,White,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94698070,Gori,18281,Chevrolet,Cruze,2016,Sedan,128000,Petrol,1.4 turbo,4,Tiptronic,Front,4/5,12,Left,Grey,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95158658,Tbilisi,25594,Mercedes-Benz,C 250,2014,Sedan,92000,Petrol,1.8 turbo,6,Automatic,Rear,4/5,8,Left,White,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94702766,Tbilisi,19587,Lexus,IS 250,2009,Sedan,320000,Petrol,2.5 ,6,Tiptronic,4x4,4/5,6,Left,Black,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95516066,Kaspi,3917,Ford,Galaxy,2001,Minivan,400000,Petrol,2.3 ,4,Manual,Front,4/5,9,Left,Silver,Black,Fabric,No,Yes,,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95516082,Telavi,9924,Honda,FIT,2005,Hetchback,1000,Petrol,1.5 ,4,Tiptronic,Front,4/5,2,Right,Silver,Black,Fabric,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
91791278,Tbilisi,58763,Mercedes-Benz,S 550,2014,Sedan,129000,Petrol,4.7 turbo,8,Tiptronic,4x4,4/5,12,Left,Grey,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95516094,Tbilisi,9140,Nissan,Note,2005,Hetchback,123456,Petrol,1.5 ,4,Variator,Front,4/5,8,Right,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
89522726,Tbilisi,35257,Mercedes-Benz,C 300,2016,Sedan,80950,Petrol,2.0 turbo,4,Tiptronic,Front,4/5,12,Left,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95516078,Rustavi Car Market,13319,Toyota,Aqua,2015,Hetchback,105000,Hybrid,1.5 ,4,Variator,Front,4/5,6,Right,White,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95235362,Tbilisi,182,Mercedes-Benz,Viano,2014,Minivan,234000,Diesel,2.2 turbo,4,Manual,Front,4/5,12,Left,Black,Beige,Leather,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94828070,Tbilisi,6268,Mitsubishi,Eclipse,2001,Cabriolet,182000,Petrol,2.4 ,4,Manual,Front,2/3,4,Left,Red,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95515990,Gori,7835,Mitsubishi,Colt,2004,Hetchback,178000,Petrol,1.3 ,4,Variator,Front,4/5,6,Right,Silver,Beige,Fabric,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
93343034,Rustavi,20632,Toyota,Prius C,2016,Hetchback,66300,Hybrid,1.5 ,4,Variator,Front,4/5,10,Left,Sky Blue,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95047038,Tbilisi,7312,Mercedes-Benz,A 200,2005,Hetchback,22400,Petrol,2.0 ,4,Automatic,Front,4/5,9,Left,Silver,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95515982,Tbilisi,10969,Honda,Insight,2010,Hetchback,103000,Petrol,1.3 ,4,Automatic,Front,4/5,12,Left,Carnelian red,Beige,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
94653090,Tbilisi,16453,Volkswagen,Passat,2013,Sedan,129000,Petrol,2.5 ,5,Tiptronic,Front,4/5,10,Left,White,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
94418518,Tbilisi,45704,Toyota,Camry,2017,Sedan,155000,Hybrid,2.5 ,4,Automatic,Front,4/5,9,Left,Blue,Grey,Combined,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95515926,Sachkhere,23505,Subaru,Forester,2014,Jeep,154000,Petrol,2.5 ,4,Automatic,4x4,4/5,10,Left,Black,Beige,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95515934,Tbilisi,48316,Mercedes-Benz,Sprinter,2017,Goods wagon,290000,Diesel,2.2 turbo,4,Manual,Rear,4/5,2,Left,White,Grey,Fabric,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95515942,Tbilisi,16976,Volkswagen,Jetta,2015,Sedan,112000,Petrol,1.8 turbo,4,Tiptronic,Front,4/5,6,Left,Silver,Black,Leather,No,Yes,,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95515930,Mtskheta,8618,Ford,Transit,2000,Universal,250000,Diesel,2.0 ,4,Manual,Front,>5,9,Left,Grey,Grey,Fabric,No,Yes,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95515950,Tbilisi,21546,Toyota,Prius,2014,Sedan,107000,Hybrid,1.8 ,4,Variator,Front,4/5,7,Left,White,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95515970,Tbilisi,24811,Volkswagen,Jetta,2017,Sedan,86488,Petrol,1.4 turbo,4,Tiptronic,Front,4/5,8,Left,Grey,Black,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95515938,Tbilisi,104468,Mercedes-Benz,E 430,2018,Sedan,12000,Petrol,4.3 turbo,4,Tiptronic,Front,4/5,12,Left,Black,Black,Alcantara,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
91504218,Rustavi Car Market,52234,Toyota,Camry,2020,Sedan,110400,Petrol,2.5 ,4,Tiptronic,Front,4/5,9,Left,White,White,Leather,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95269330,Tbilisi,11230,Toyota,Prius,2005,Hetchback,400000,Hybrid,1.5 ,5,Automatic,Front,4/5,5,Left,Black,Beige,Alcantara,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
94782938,Tbilisi,10055,Nissan,Tiida,2007,Hetchback,180000,Petrol,1.8 ,5,Automatic,Front,4/5,5,Right,Black,Black,Combined,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
91668954,Gori,22983,Volkswagen,Jetta,2018,Sedan,80000,Petrol,1.4 ,4,Tiptronic,Front,4/5,9,Left,Black,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95310210,Tbilisi,96632,Toyota,Hilux,2023,Pickup,0,Diesel,2.4 ,4,Manual,4x4,4/5,9,Left,White,Black,Fabric,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
95270910,Tbilisi,10055,Honda,FIT,2005,Hetchback,137000,Petrol,1.5 ,5,Automatic,Front,4/5,5,Right,Sky Blue,Beige,Alcantara,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95026146,Tbilisi,14103,Honda,FIT,2010,Hetchback,155000,Hybrid,1.3 ,5,Automatic,Front,4/5,5,Right,Blue,Black,Fabric,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95336662,Tbilisi,11752,Mitsubishi,Colt,2007,Hetchback,121000,Petrol,1.4 ,5,Manual,Front,4/5,5,Left,Black,Grey,Combined,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
95342926,Tbilisi,8618,Nissan,Tiida,2006,Hetchback,150000,Petrol,1.5 ,4,Variator,Front,4/5,4,Right,White,Brown,Leather,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
94955682,Tbilisi,8749,Nissan,Note,2006,Hetchback,177000,Petrol,1.5 ,5,Variator,Front,4/5,5,Right,Silver,Grey,Fabric,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
93952450,Tbilisi,50928,BMW,X5,2014,Jeep,150400,Petrol,3.0 turbo,6,Tiptronic,Rear,4/5,12,Left,Silver,Brown,Leather,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
92843986,Tbilisi,120,Mitsubishi,Delica,2004,Minivan,208000,Petrol,3.0 ,6,Automatic,4x4,4/5,2,Right,White,Grey,Fabric,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
